1,-3,0,1 # A3 x^3-3x+1 r=3
-1,3,0,1 # A3 -x^3+3x+1 r=1
-1,-3,0,1 # S3 x^3-3x-1 r=3
-1,-4,0,1 # S3 x^3-4x-1 r=3
-2,-4,0,1 # S3 x^3-4x-2 r=3
-1,-5,0,1 # S3 x^3-5x-1 r=3
-3,-5,0,1 # S3 x^3-5x-3 r=3
-1,-6,0,1 # S3 x^3-6x-1 r=3
-2,-6,0,1 # S3 x^3-6x-2 r=3
-3,-6,0,1 # S3 x^3-6x-3 r=3
-1,-7,0,1 # S3 x^3-7x-1 r=3
-2,-7,0,1 # S3 x^3-7x-2 r=3
-3,-7,0,1 # S3 x^3-7x-3 r=3
-4,-7,0,1 # S3 x^3-7x-4 r=3
-5,-7,0,1 # S3 x^3-7x-5 r=3
-7,-7,0,1 # S3 x^3-7x-7 r=3
-1,-8,0,1 # S3 x^3-8x-1 r=3
-2,-8,0,1 # S3 x^3-8x-2 r=3
-4,-8,0,1 # S3 x^3-8x-4 r=3
-5,-8,0,1 # S3 x^3-8x-5 r=3
-6,-8,0,1 # S3 x^3-8x-6 r=3
-250010200902766511,508862749446080832,1762667070610150780,-797143211443363840,-1263139189967076369,20291540344396288,304342175556140942,71466258805386368,-13079001299361506,-6103824179490752,-34386276030256,216201345003776,15353928755607,-4112899747968,-461936444678,45309569536,6883512490,-289008192,-59390432,989824,301771,-1408,-842,0,1 # comp 8x3 (8*3) r=24
59008566415958300,-91136113810179720,-173394053973862604,66189213479758148,135997841241509202,-609255684598520,-39370895507810083,-6470203587183126,4066357913668449,909758193339220,-209549242724384,-53274823250324,6501255567120,1704612365524,-135907732078,-32741307320,2020932522,387620580,-21179324,-2765264,146166,10868,-583,-18,1 # comp 12x2 (12*2) r=24
-1022030694879984,5061374769355776,13923433106578560,-1513556748510720,-15714286562316704,-3333494918990592,5466797933801248,1333141947481344,-920911197195752,-157016377250688,97500938485680,5306008947456,-6290371692176,336782667456,206992779160,-32332521024,-1610957831,823018080,-66096492,-3001056,981718,-85536,3916,-96,1 # comp 6x4 (6*4) r=24
-7385381,127331704,202706424,-1906473824,1232965953,3705501520,-3537513752,-2516163136,3071845756,740258200,-1261064120,-101294656,291436433,5243184,-41112704,164416,3653284,-30504,-203920,1216,6889,-16,-128,0,1 # comp 8x3 (8*3) r=24
-1178350622016,7625315662080,-8693340060496,-22322887672704,33259077068068,11904194699216,-32641943781851,6752439389680,8043725185555,-2837827569896,-879319134778,404713097598,52311832784,-30030110670,-1936357591,1308623856,52179973,-34751646,-1174484,553392,20630,-4854,-221,18,1 # comp 4x6 (4*6) r=24
-2463048928000,8948002521600,28243808507520,-33313391968640,-51693889938704,57256775356640,20811984854584,-36738066506768,6151118069297,5647839736088,-2052590358014,-252298806344,209262231491,-11033795552,-9630980216,1502867552,172843485,-56600784,1300164,850792,-86073,-1848,778,-48,1 # comp 2x12 (2*12) r=24
2611737819707144,-22571530635982048,-105948289191446488,-70830083348111808,33190277297695609,42457599497756004,5855242252605374,-5084032815601140,-1498904529255495,215301586069180,117916324984580,-159746097676,-4695919623892,-298032678736,105151272430,11433551812,-1307236418,-209222568,7387376,2098004,7900,-11064,-296,24,1 # comp 6x4 (6*4) r=24
978976179700065152,1786390423125849984,-889168116111943152,-944912287127089056,509517540327382026,127946164931967144,-123211232256294503,11091029849437920,10075937744393137,-2938971309191232,-49095253768888,149147524515456,-22237238822568,-1315750767024,751013667578,-70980080256,-4115308346,1475970432,-116510736,-1261536,973606,-86712,3941,-96,1 # comp 8x3 (8*3) r=24
-142222899534731671,-18809565306439308,939919432625008200,-1345293423213711184,623911481465738514,131669051855390800,-275091398748084626,128238576164743980,-24241996122064991,-1749268361772696,1961749140439264,-421642481248616,26854704211143,5323375852152,-1269513965062,78381483464,6705866228,-1362709740,57813838,4207740,-527827,12700,818,-56,1 # comp 6x4 (6*4) r=24
79441569,0,-590403078,0,1639670109,0,-2247354702,0,1685465146,0,-736038806,0,193937813,0,-31414994,0,3142618,0,-191626,0,6845,0,-130,0,1 # comp 4x6 (4*6) r=24
112421339151490816,219865904680606816,-248801618292516344,-188812941267992676,123215129568226316,63443417342855416,-23568902080442264,-9999551600940928,2294694726692812,848858401172132,-130831339653096,-42176096078950,4758017370906,1287986673327,-115988014463,-24767138639,1923658543,299401218,-21314080,-2195720,149494,8867,-593,-15,1 # comp 3x8 (3*8) r=24
487362100401838080,-57207939485091840,-235546457161058936064,27525061648639584000,308897744481062730720,-34307356770657388512,-95636963701324325532,8962726615009514724,9339432925337256385,-533445984439643228,-349785294011249088,12238980137630148,6206651506885404,-141381050049900,-59686543683232,915138719480,333370131726,-3441186652,-1109549848,7427484,2164404,-8508,-2280,4,1 # comp 12x2 (12*2) r=24
13294550185079042889,202307611344704775360,1015467468670412773824,2633938975565745224256,4160911960527201342520,4352057689963691988808,3174218722406495909300,1676548739075297103280,661001191273068874570,199371875652858250936,46909239924732687452,8739694678113026408,1303749540980927490,156920227255481448,15308080361831892,1212228987191728,77801568789729,4026629089824,166501149336,5419338584,135677090,2519704,32676,264,1 # comp 12x2 (12*2) r=24
668792477527110820521,-375101360318759927130,-183456240557192822151,101759994033198195096,24793978641945069534,-11304381625217919360,-2067292481305587931,671460601202276028,108522257452609995,-24102208187374086,-3682638665219652,557206474149000,83027679276072,-8550012453408,-1263873080934,87594270512,12996247317,-589069080,-88595620,2480778,381936,-5896,-939,6,1 # comp 6x4 (6*4) r=24
-149846725942958290484000,79344046556392486741600,91532942711828765498160,-81464397024577758824224,13008071939728791244736,7133526062185231485840,-3335482068738511074648,351342137374613552144,96593699730554100086,-35362672407152586778,4013428934071733139,126291802425662974,-97049394912541263,12910350519898298,-645785648404713,-43159868584710,10873877304473,-1046467277218,64463274545,-2788132450,86325955,-1885470,27693,-246,1 # comp 2x12 (2*12) r=24
-127379112971888,2308106158162048,-2605647011267520,-3983829058273408,5616755636190432,437616011247680,-2137546095240160,309777784995392,309249838489560,-81446605829856,-18626673192976,7889753229056,240316039840,-368170104688,22737666824,8427478256,-1105050319,-74701984,19887000,-314520,-149862,9232,272,-40,1 # comp 6x4 (6*4) r=24
-184790737922864121,300925077942992328,159490853198515053,-307776981775837509,-1840358566507482,83971802684244753,-7160863014034506,-10769152304060883,1211728157260956,772319525323101,-93734623009977,-33660079759677,4159011709046,931792929990,-114613003773,-16673663059,2021082948,191432961,-22753536,-1355331,157584,5359,-609,-9,1 # comp 8x3 (8*3) r=24
222437986240321847,5722633830768550195,1358827177890961460,-7871489620036459462,1543458518310357885,3154343878175223141,-1881008275150938293,223614316276647300,113011587692823841,-40260640152108303,1962681966365793,1251075618539382,-247966947625513,3129605568474,4407650223670,-545097959427,2429744656,5086431216,-470581985,8149962,1569034,-142581,5707,-117,1 # comp 3x8 (3*8) r=24
62110161,0,-1063302194,0,4897613587,0,-7808023844,0,5602481977,0,-2131823486,0,472867339,0,-64197890,0,5428453,0,-283316,0,8767,0,-146,0,1 # comp 4x6 (4*6) r=24
-100098004994838278386,198489694517959891008,-128038066105362013110,18623803193328500189,13414978570672559679,-5652173119064841594,73760445572101636,345869925567582077,-51268202039368085,-8047995913384534,2471845607150902,11196075556947,-56244978920227,3317646936578,692410895698,-76066047047,-4246635059,831857592,3988604,-5016979,105949,15988,-590,-21,1 # comp 8x3 (8*3) r=24
-11557022309086295,109780719923451640,-254113585105149328,1579416493584888,176877313597839742,-38112605958600152,-39972798996812648,11703380425026696,3697520315642735,-1353249640203664,-148659102869440,78346217290768,1342486110644,-2505567261680,93870060432,44653253680,-3553985593,-399188328,52957328,866936,-359506,10696,792,-56,1 # comp 4x6 (4*6) r=24
11267655427942,8392699622352,-381990044934694,-235109917774352,625532758814489,422225497901152,-190576118919912,-194449205016504,-4074240620468,32520512819364,7413341355604,-1815339420800,-923646285652,-47714584396,38345693702,7937791528,-46146818,-210599312,-27699938,-210604,320367,40376,2426,76,1 # comp 6x4 (6*4) r=24
-135008537453424,727641170370912,36267750747841088,-331699617004435568,1088460349658951108,-1925432360267227840,2158491882552424672,-1676574848470741632,954433853089066784,-413559911206977808,140033183085801288,-37745758617872816,8204145864907076,-1450093878429000,209424160229988,-24748436745088,2388627301280,-187265993712,11809812780,-589939308,22798141,-656964,13282,-168,1 # comp 2x12 (2*12) r=24
46995047760025,202259157165780,-337823744678758,-743905966410564,446791104162653,689517472706612,-231736097646030,-253406313870960,43530199366306,45945176659860,-2318912554518,-4404738737228,-159002869915,223083409212,22299437518,-5600489312,-916138430,52851932,16893750,291660,-136611,-8452,286,40,1 # comp 6x4 (6*4) r=24
-85289031784418257,10846398867615555275,-9332901675720286034,-12466495546663977066,6752743735093561080,6458012691300912070,-861509138876551947,-1296683800439547192,-105744648754904513,80760377864673114,13435663035072461,-1844948558363347,-492665443889324,8066278786567,7932877551133,247419915786,-61659534524,-3676022469,221176022,20236637,-222779,-49637,-527,45,1 # comp 3x8 (3*8) r=24
1182812452928320805,1781310732510910320,-804711769100369940,-1785144792589240136,186151058331489111,678842199334599628,-17392433521074710,-123581593779289540,1160074835024570,11364902290505608,-171325643674024,-543131393393744,12855685157343,14101057234868,-439303634258,-208409514108,7760252846,1778187208,-74779112,-8510832,389019,20828,-1006,-20,1 # comp 3x8 (3*8) r=24
2184085690584598544,-14209758154183972736,-19525101434748015584,13689395127570863376,12284531821681727624,-6696834753029268844,-1722147849681571860,1155234449605038256,39046546793987784,-82162855060287084,4908445999955488,2629913848758840,-301671422832097,-37180739195418,6626188627968,147695262802,-67080633573,1374591436,319112812,-14870156,-609539,48670,-32,-54,1 # comp 12x2 (12*2) r=24
19124307771424,76764615549060,125252816119262,96562839346280,17740967085878,-28944659591400,-23407772018660,-4114096648440,3252627570828,1949423719600,178443408284,-180681596450,-66257594065,-1180192290,4315796256,964880840,-17681829,-40884360,-6516708,-32450,126401,19910,1512,60,1 # comp 2x12 (2*12) r=24
24812,-594672,1430172,28981724,-6912008,-416958836,-662925141,426849444,1108594159,-142561676,-670604364,9767932,202170450,3229060,-34421506,-664404,3472576,47388,-208532,-1448,7234,16,-133,0,1 # comp 3x8 (3*8) r=24
-3410362472403675051632,34076420813866055038848,80044045408558145966880,71224047509594356334720,30790201615792128436776,4484134578948895241000,-2017191849760701836512,-1318274363891635354792,-342570890928428033684,-37020010635949237638,5101014110988811387,3011179728996725286,685828648242572075,104090471660954114,11730309135095191,1021912563462686,70001335767847,3789728851958,161624849953,5369972090,136154905,2544710,33037,266,1 # comp 12x2 (12*2) r=24
-11632624298615564,1011382157832420,30958285394927048,-2978398501632782,-25238584178869419,2949011609923676,7917293534513976,-1281365526305716,-1109193135190524,217822415011900,77685759264766,-17757814122134,-2856613888273,781050753250,53514715552,-19731021160,-366987350,292200094,-3205038,-2482626,73497,11094,-464,-20,1 # comp 6x4 (6*4) r=24
187489,0,-649309096,0,10359928848,0,-19188052508,0,13325802220,0,-4697964568,0,950325830,0,-116782224,0,8896948,0,-416396,0,11468,0,-168,0,1 # comp 6x4 (6*4) r=24
-27437638278249,-1154337749469450,2905479673819110,9052048389204198,-9552944430677905,-15060969840588042,9675681523858802,4467611048513032,-1382582260551626,-600969603447038,66404867984586,42114376037874,216270024009,-1573378324378,-134062968140,27684052480,4908793266,-48517602,-67782880,-4977546,153763,43890,2824,84,1 # comp 2x12 (2*12) r=24
39585910872266701068096,-65623415882046376147200,41685824131963472506752,-9991404354350176968960,-1775329574869757594448,1775048822176702062912,-422230319252848338592,2711109930256114496,21562379292316427564,-5142753252106427696,355520818833990984,76163860896817552,-22758200216773895,2547766562930588,-58766700061302,-25013219445044,4522086351283,-441897837976,29440757292,-1413791592,49335591,-1226868,20674,-212,1 # comp 12x2 (12*2) r=24
687643440967512742500,20630532119577940890,-366613820488025413443,-8225826595111157730,77415360732918562371,1218178151861998470,-8335788612333393053,-84253605081303720,495291256601452587,2913966240924080,-16857577199376501,-56419465795980,348455397340499,650874723570,-4556298622803,-4555522670,38335912527,18889650,-206121357,-42540,682125,40,-1263,0,1 # comp 8x3 (8*3) r=24
165122045534545396,-3136313785605696,-248673682745678304,-63608789349228360,126411145079925805,61511745974470344,-21510196711194942,-20189043737684880,-1518179501326259,2506709117217264,833376593766628,-18074486870352,-68259947059738,-16355402985696,-661849803224,522926111808,155277246486,24342850512,2548188716,189049944,10053301,376728,9478,144,1 # comp 2x12 (2*12) r=24
-4508044148929720352,20732500747046591920,-23112765983052951728,-5321468103921622640,16210584319982596272,-5847037097235047252,-1210483302075845816,1348938169489263096,-308523662292307372,-20192182000060100,25012786684067420,-5279835386856686,272617213410629,97052077215496,-25069190552674,2743734610706,-103847834593,-13121322376,2524770032,-219322234,12088367,-445696,10742,-154,1 # comp 12x2 (12*2) r=24
3247656540296703225336,-12896249819660399259036,20730068237151429038532,-18154392861041285958807,9497621336119830066917,-2873435141579696583377,306044727505344699929,134613322179239365956,-74507313229312648563,18179998403417593722,-2342715679641947550,16677514236469866,63058080015570945,-15647679796926249,2332447727681277,-251074467346392,20619128618592,-1317723580023,65778133263,-2545866477,75002436,-1626843,24505,-229,1 # comp 3x8 (3*8) r=24
73281530043806425,-44034139361802240,-179100527619960000,-20183023563971232,111600650790487636,45207396600248664,-22495877611242522,-17587433705182560,-681684985568898,2435393509832952,734496492989874,-40494068991432,-68353292879073,-15209248632120,-329790385110,577624482336,161412539387,24834927888,2576615676,190210344,10085147,377256,9482,144,1 # comp 2x12 (2*12) r=24
99402202144055445584,-88563622970656760416,-110170296870924674328,92602198382282197680,14942404127311475532,-19101866840495012440,-186607886412873870,1628155654007774216,-50019069674685710,-74261443494324834,3023939330530279,2041981984543654,-78835268245133,-35879449377542,1103287175449,411913628542,-8289443663,-3069481734,25924621,14261754,45589,-37386,-527,42,1 # comp 4x6 (4*6) r=24
13638249,0,-465664752,0,4279436266,0,-8248769530,0,6161581273,0,-2321974752,0,500048263,0,-65550502,0,5370940,0,-274410,0,8437,0,-142,0,1 # comp 4x6 (4*6) r=24
-6212549126458944,94464382546066176,-252037359660834432,7959733554463488,175214271115681536,-39132993202149504,-39626185749655552,11735533304117504,3679704275016848,-1352942347319808,-148330198801024,78322565035456,1341380156016,-2505336438528,93833136928,44656977568,-3553936708,-399236656,52962632,866656,-359500,10696,792,-56,1 # comp 4x6 (4*6) r=24
7984664845525714034,-24961464416602062520,13616445067546242652,13874587059277700456,-5564623578700877390,-5069848502435258792,-156274673288973796,617106785034346600,157363751079567799,-6995567135182168,-8911389074777968,-1222219275476176,81778894030014,41317443580560,3834772897792,-194334551576,-73910308577,-6167279024,-6594356,43367168,4354732,229400,7200,128,1 # comp 3x8 (3*8) r=24
-18669119450466263,-68799231031532616,-57285524843510004,44938770597863712,91931235802988169,44251632452380300,-6689529782408,-6034739022595784,-1251012671598156,267650745689580,108861818259558,-1950342149272,-4367366018180,-239731995688,97614939790,9951909556,-1228159103,-186855672,7318160,1925036,3250,-10536,-272,24,1 # comp 6x4 (6*4) r=24
73984,0,-11534144,0,154557600,0,-616863244,0,729168753,0,-405155390,0,124121645,0,-22376630,0,2430732,0,-158878,0,6045,0,-122,0,1 # comp 4x6 (4*6) r=24
-6144777298430079,111746206724317376,-120859111954257704,-194000058235363848,255748351513105300,24359089433918596,-87932264106925068,11273485672896432,10574730516188158,-2594555252450316,-439597390482934,188590764272892,-1838981214802,-5490679927852,486687019592,61766749172,-10517378042,-69760412,90037674,-3484464,-302925,23184,82,-44,1 # comp 6x4 (6*4) r=24
-87715987511,280599012292,1920712977618,-2012089097264,-16338977027250,-14965812586712,17315923333684,40844999427020,29209646524147,7468512684712,-1647667428146,-1542181948888,-308314976323,34321145616,25751435692,3655384096,-272178092,-153387696,-17800846,196348,281863,35120,2188,72,1 # comp 3x8 (3*8) r=24
-12840179248101135456,-83821393241591604768,-211828804161609060816,-269892142604785101472,-189959466414942115424,-72774131974677563824,-11133638502236150200,2132921093985174640,1257459569150384178,178299071625560670,-13253659392162757,-7396772511979442,-736284352249115,47533365220434,16717204283383,1147320947322,-57760049635,-14370527434,-818980743,9451534,3959023,250202,8061,138,1 # comp 2x12 (2*12) r=24
10785573619097161,128637206854124412,332879057632237430,192417026607421164,-155167544302139111,-91811085857034972,50566454067133338,7440655497051024,-5982766958601686,-25663425384084,344677555145150,-21694397567196,-10939054414215,1173196664652,196221001286,-29502836064,-1849928150,412152612,5728386,-3270276,43705,13788,-418,-24,1 # comp 8x3 (8*3) r=24
2710469028304,12111676203280,19585611277356,10821888586680,-6640780872832,-12691743448360,-5761365578324,1088071032840,2084988923892,644804718800,-123828273248,-132907976650,-25330768805,5919205750,3515445200,432602360,-95970441,-39030300,-4192340,342750,157005,21230,1536,60,1 # comp 2x12 (2*12) r=24
102163440443541296,-119136028345156480,-185915303362545500,242574673533049120,77965008101817400,-142762796588150240,932455302721572,28530683463420172,-2470122295371168,-2549720495622504,238336989658616,125923184799424,-9190892970367,-3773163729248,163260969778,69860682248,-1060506977,-783829764,-5371744,5093284,115843,-17412,-590,24,1 # comp 6x4 (6*4) r=24
-6743953055532241,208878260169461868,-467656015525289010,-327714873209721876,2472328352258437359,-4290630648642210240,4331620624237614264,-3009551106999522096,1548286185884084964,-614571152819595804,193158565587056250,-48898624718404668,10083499816963747,-1705643928911712,237489774686520,-27229332896112,2563690020924,-196987429188,12225096262,-603102180,23089551,-660984,13308,-168,1 # comp 8x3 (8*3) r=24
15380498633205317372144,-4810272121855353946816,-4646737811939628375296,2586239924822498058912,-98524378132897022616,-203661652225722483128,44067466483999702256,2861623028282566496,-2111832473860315912,184353762026798428,31251287286257954,-7082147963973930,160218134905881,84473668384650,-8787253173244,-142851456208,79713566759,-4272149496,-165475246,27737126,-897185,-29126,3096,-92,1 # comp 4x6 (4*6) r=24
